"RIX","dam","sire","ID","day","virus","antigen_virus","antigen","cohort","assay_date","IgG1","IgG2ac","IgG2b","IgG3","IgM","TotalG"
"X13067x16912",13067,16912,162,10,"Influenza","Influenza","HA","1_14i","2014_05_06",-2.48490844190117,1.23679959127365,1.11632447872242,0.513887238727044,-0.955236293712848,3.6987818261515
"X13067x16912",13067,16912,163,10,"Influenza","Influenza","HA","1_14i","2014_05_06",-3.67048897307433,1.95704378764985,1.46284342755684,-1.4504275950769,-1.84062266868726,4.86492887179774
"X13067x16912",13067,16912,164,10,"Influenza","Influenza","HA","1_14i","2014_05_06",-3.81626868905996,1.37502310775922,0.812366646804935,-0.442945938759147,-1.90370166376768,2.67318053799582
"X13140x16680",13140,16680,42,10,"Influenza","Influenza","HA","7_14vii","2014_09_17",-2.24771458635425,1.28658767330175,1.00694886147187,-0.967611514051057,-0.96334638176161,2.57398641858836
"X13140x16680",13140,16680,43,10,"Influenza","Influenza","HA","7_14vii","2014_09_17",-1.78849206019569,1.57228225608225,1.08107369339416,-2.23480606338523,-2.01272582071022,3.19596953259359
"X13140x16680",13140,16680,47,10,"Influenza","Influenza","HA","7_14vii","2014_09_17",-4.42858473556164,1.96813886622243,0.9755064457136,-2.09170120728962,-1.60245437314518,4.07313923297116
"X13140x3015",13140,3015,163,10,"Influenza","Influenza","HA","3_13iii","2013_11_26",1.57722967427233,1.84098985046335,NA,-1.46811654700761,-0.790445136856142,5.28864878213176
"X13140x3015",13140,3015,179,10,"Influenza","Influenza","HA","3_13iii","2013_12_17",-2.15186036529828,1.24022369058782,0.841282674776351,-1.65517723231319,-0.0972039459823003,NA
"X13140x3015",13140,3015,180,10,"Influenza","Influenza","HA","3_13iii","2013_11_26",-0.00590547346082979,1.61712771001086,NA,-0.943993821967185,-0.566960462135312,3.88738090198074
"X13421x16034",13421,16034,17,10,"Influenza","Influenza","HA","5_15v","2016_02_22",-3.27266822302871,1.31652508855714,1.19831724175401,-1.79472701548237,-0.264227053999756,2.46072453118783
"X13421x16034",13421,16034,7,10,"Influenza","Influenza","HA","5_15v","2016_02_22",0.311942356423789,1.24683650104681,1.71584178228347,-0.803161402720042,-1.40064744958273,4.06224362950905
"X13421x3260",13421,3260,63,10,"Influenza","Influenza","HA","3_16iii","2016_10_10",-1.22648101493392,1.64540222258111,1.14692574859287,-1.52426743109004,0.267587743791626,4.02868809884394
"X13421x3260",13421,3260,63,10,"Influenza","Influenza","HA","3_16iii","2016_11_25",-1.42524118950784,1.6566608172039,1.00296527598275,-1.23383911288196,0.252670249865531,3.96988090198074
"X13421x3260",13421,3260,64,10,"Influenza","Influenza","HA","3_16iii","2016_11_25",1.82729432863171,2.43522726087197,1.49507709861936,0.892421976613703,-0.11716558584437,7.29313723075215
"X13421x3260",13421,3260,65,10,"Influenza","Influenza","HA","3_16iii","2016_10_10",0.922237461996855,2.18124022825289,1.26558905418349,0.0894144195305768,0.452831243722297,5.48581870652329
"X13421x3260",13421,3260,66,10,"Influenza","Influenza","HA","3_16iii","2016_10_10",-0.531124680512122,1.98964438190541,1.48235459092762,-0.636973055562433,0.0750996274616919,5.27681204173095
"X15155x8054",15155,8054,10,10,"Influenza","Influenza","HA","5_14v","2015_05_06",1.10676612084369,2.74656199650167,2.39127192808589,1.11641226415607,-0.347132824496992,8.74940977347652
"X15155x8054",15155,8054,16,10,"Influenza","Influenza","HA","5_14v","2015_05_06",-0.35083969974553,1.94718963996219,1.01029550319485,0.5272118928153,-1.12372099791813,4.82082847969784
"X15155x8054",15155,8054,17,10,"Influenza","Influenza","HA","5_14v","2015_05_06",-0.775550976284869,2.01173969088021,1.52012501520531,0.0960533928989665,-0.348128102337953,5.06722385914598
"X15156x1566",15156,1566,195,10,"Influenza","Influenza","HA","3_13iii","2013_12_05",0.973800429202139,1.22282907614852,1.77486128139041,1.51971663450908,-0.684215637089406,NA
"X15156x1566",15156,1566,199,10,"Influenza","Influenza","HA","3_13iii","2013_12_17",0.709709282685509,2.02090237312924,1.61737030346495,0.594289480852958,-2.35178327928371,NA
"X15156x1566",15156,1566,200,10,"Influenza","Influenza","HA","3_13iii","2013_12_17",-2.19346977584697,0.711420912284044,0.482632390250063,-6.2614455354935,-3.4637015689299,NA
"X15156x3252",15156,3252,20,10,"Influenza","Influenza","HA","10_13x","2014_04_22",-2.56833269972519,2.43117098440461,2.23626692930417,-0.986985304343952,0.417596747365455,NA
"X15156x3252",15156,3252,20,10,"Influenza","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,3.97515233854188
"X15156x3252",15156,3252,34,10,"Influenza","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,0.550822514760364
"X15156x3252",15156,3252,34,10,"Influenza","Influenza","HA","10_13x","2014_05_02",-3.2521877898507,1.16617522693325,0.544685558758816,-0.876907195006083,-1.3774988787809,NA
"X15156x3252",15156,3252,34,10,"Influenza","Influenza","HA","10_13x","2014_04_15",-3.25633578144814,1.48433108059768,0.531248325187756,-0.518416576281958,-1.06321922299471,NA
"X15156x3252",15156,3252,49,10,"Influenza","Influenza","HA","10_13x","2014_01_04",-0.632103505309116,0.457646904185775,0.575980991473215,-1.21593211231798,-2.35484452757706,NA
"X15156x3252",15156,3252,49,10,"Influenza","Influenza","HA","10_13x","2014_04_15",-1.1026029345041,0.435097783528571,0.603959422556886,-1.16299660143738,-1.62657979799343,NA
"X15156x3252",15156,3252,49,10,"Influenza","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,0.296113721684564
"X1566x8043",1566,8043,32,10,"Influenza","Influenza","HA","6_14vi","2014_09_17",-3.66651916553455,0.378955808663914,0.359419785118114,-2.80376541934532,-2.21914184481856,0.370155922765014
"X1566x8043",1566,8043,39,10,"Influenza","Influenza","HA","6_14vi","2014_08_14",-2.46318516351295,1.42853471277989,0.674586922617175,-1.87693563285198,-1.52897532854286,2.55726339987211
"X1566x8043",1566,8043,40,10,"Influenza","Influenza","HA","6_14vi","2014_09_17",-3.83288629360315,0.615697758741298,0.479592407278069,-1.69846945417139,-2.81466652208984,0.618252758454797
"X16034x13067",16034,13067,32,10,"Influenza","Influenza","HA","6_15vi","2016_01_13",-3.77924851492388,0.365004881390451,0.429914548716798,-2.37635311895027,-0.926449904802294,1.09613548036012
"X16034x13067",16034,13067,39,10,"Influenza","Influenza","HA","6_15vi","2016_01_13",-3.7184642997501,0.563691303617524,0.888691974124688,-2.30700847124935,-1.74149677283783,1.40823010372345
"X16034x13067",16034,13067,45,10,"Influenza","Influenza","HA","6_15vi","2016_01_13",-1.90129127874755,0.349598040990365,0.488972800214283,-2.00434809683895,-1.3861913139752,0.784969336392655
"X16072x3393",16072,3393,117,10,"Influenza","Influenza","HA","9_14ix","2016_08_01",1.75348932332626,2.25848982318471,1.9281688578779,0.20215156946891,-0.612027122123325,6.01767166087705
"X16072x3393",16072,3393,121,10,"Influenza","Influenza","HA","9_14ix","2016_08_01",1.74359880869315,2.10882950655156,1.93360338200973,0.750606040990048,-0.204733172352973,5.86535135844312
"X16072x3393",16072,3393,148,10,"Influenza","Influenza","HA","9_14ix","2016_08_01",1.21925696958064,2.20835796864202,1.82845121792584,0.838718788175615,-1.03028709440155,5.20724362950906
"X16072x5346",16072,5346,10,10,"Influenza","Influenza","HA","6_15vi","2016_01_13",-3.46578922255988,0.613198527011347,0.757070619404168,-2.12321102885611,-2.64853525950182,0.68916880432179
"X16072x5346",16072,5346,23,10,"Influenza","Influenza","HA","6_15vi","2016_01_13",-3.63841103072482,0.230529202597136,0.29642171970107,-2.94981056313208,-2.98857008075678,0.131689246726687
"X16072x5346",16072,5346,9,10,"Influenza","Influenza","HA","6_15vi","2016_01_13",-3.59321394927934,0.316877884051727,0.3071529865804,-3.00150189614389,-2.79752615887673,0.216077961382505
"X16188x3252",16188,3252,198,10,"Influenza","Influenza","HA","6_13vi","2013_12_05",-3.13747910231774,1.6188348054698,1.26782194053024,-1.21180513317348,0.605529611979526,NA
"X16188x3252",16188,3252,199,10,"Influenza","Influenza","HA","6_13vi","2017_07_19",-1.84204414910952,1.23394386999394,0.563447528006571,-1.86481753914808,0.233968601866962,1.80110702907921
"X16188x3252",16188,3252,217,10,"Influenza","Influenza","HA","6_13vi","2013_12_05",-4.1692395228503,1.70527592376819,0.813783544514187,-0.375528032852379,0.350100297974871,NA
"X16188x3252",16188,3252,218,10,"Influenza","Influenza","HA","6_13vi","2013_12_03",-4.25917627646248,0.928688201467285,0.561838577847184,-2.30533656439526,-0.0175075613590582,NA
"X16188x8005",16188,8005,74,10,"Influenza","Influenza","HA","11_13xi","2013_12_17",-0.255649204803741,1.26470224667035,1.27220455299173,-0.424715197665221,-1.09775217128628,NA
"X16188x8005",16188,8005,74,10,"Influenza","Influenza","HA","11_13xi","2013_12_12",NA,NA,NA,NA,NA,4.2374499982729
"X16211x16557",16211,16557,90,10,"Influenza","Influenza","HA","5_14v","2015_05_06",1.2284356072992,2.28920136148488,1.44963581409055,0.508845417564134,-1.66410969106628,6.68171075357527
"X16211x16557",16211,16557,94,10,"Influenza","Influenza","HA","5_14v","2015_05_06",-3.18679921276226,0.93721635123133,0.871522147845524,-1.73236508960973,0.425377326949337,3.30101817445242
"X16211x16557",16211,16557,97,10,"Influenza","Influenza","HA","5_14v","2015_05_06",0.969047033456619,2.36273320060982,2.16866311174535,-1.76168885293892,-0.943069371167675,6.63542310306119
"X16211x8054",16211,8054,16,10,"Influenza","Influenza","HA","2_16ii","2016_10_10",-1.91979480346466,0.804484316480587,0.841673217898454,-1.78536990076407,0.422357157717936,2.70525740712161
"X16211x8054",16211,8054,31,10,"Influenza","Influenza","HA","2_16ii","2016_10_10",-0.111895246466966,1.03402133061071,1.10326198456542,-1.73693943541298,0.579424251294892,3.83264234135338
"X16211x8054",16211,8054,38,10,"Influenza","Influenza","HA","2_16ii","2016_10_10",-1.5545526938095,1.37390842602478,1.52462883462851,-1.1228269419965,0.666182583067027,4.74970764519305
"X16441x8005",16441,8005,131,10,"Influenza","Influenza","HA","6_13vi","2013_12_19",-2.07500892703824,1.37341094765389,0.854592466323519,-2.37417464400301,0.0610008372512666,NA
"X16441x8005",16441,8005,137,10,"Influenza","Influenza","HA","6_13vi","2017_07_19",1.17070500736212,1.97475289749014,1.72955544220862,0.407477289411278,1.73044330607322,6.96581181771701
"X16441x8024",16441,8024,81,10,"Influenza","Influenza","HA","7_14vii","2014_09_17",0.414724043848192,1.13211351632101,0.914806744964828,0.744127714000455,-1.03873638129165,4.82498885492875
"X16441x8024",16441,8024,82,10,"Influenza","Influenza","HA","7_14vii","2014_09_17",-3.81108474299106,0.85227593243117,0.397499958194268,-2.26022969044071,-2.92393039469618,0.694779641638078
"X16441x8024",16441,8024,83,10,"Influenza","Influenza","HA","7_14vii","2014_08_20",-2.54590813471998,1.4492549965358,0.8674762785709,0.492765408594956,0.569198704320981,4.49868476644777
"X16513x15156",16513,15156,239,10,"Influenza","Influenza","HA","1_15i","2015_11_09",-2.88433317992668,1.21478507255904,0.746211809020048,-1.53920430984747,-2.06565695343312,1.60017966975306
"X16513x15156",16513,15156,240,10,"Influenza","Influenza","HA","1_15i","2015_11_09",-2.74439121118112,2.35362711565507,1.86857882110663,0.350086051643036,-2.06236212947477,4.85382203891946
"X16513x15156",16513,15156,241,10,"Influenza","Influenza","HA","1_15i","2016_08_01",0.921245281919859,1.72486485827739,1.2147325010887,0.934019697828484,-0.410327216931683,3.43029271939578
"X16513x15156",16513,15156,302,10,"Influenza","Influenza","HA","4_15iv","2015_05_19",0.59619767550837,0.895339374757884,1.1910120676809,0.235330538916046,1.22499498359142,4.55479249538183
"X16513x15156",16513,15156,304,10,"Influenza","Influenza","HA","4_15iv","2015_05_19",0.828394851996532,2.54861330292642,2.0439633202686,1.11077069873707,1.07047792750785,7.3725406051698
"X16513x15156",16513,15156,312,10,"Influenza","Influenza","HA","4_15iv","2015_05_19",1.22422857987543,1.69927479721005,2.34466192467658,0.271926248036652,-0.21581156295593,5.97523363232056
"X16513x16188",16513,16188,134,10,"Influenza","Influenza","HA","2_14ii","2014_08_12",-2.87235948810441,2.07675954695805,1.07569777688046,-1.05447468784544,0.709344362656339,5.55024029711288
"X16513x16188",16513,16188,135,10,"Influenza","Influenza","HA","2_14ii","2014_08_12",-2.85268060495144,1.62354626187718,0.886125340018253,-1.05486944485801,0.210071533200671,3.06041422594241
"X16513x8027",16513,8027,33,10,"Influenza","Influenza","HA","1_16i","2016_10_10",0.420223857568704,1.71518668373726,1.28548485977282,0.111218056587812,0.715099033316907,5.03187756958457
"X16513x8027",16513,8027,43,10,"Influenza","Influenza","HA","1_16i","2016_10_10",-1.32712731832842,1.83141746171387,0.819731260355583,-2.44969304955284,-1.268135876991,3.70813590057499
"X16513x8027",16513,8027,46,10,"Influenza","Influenza","HA","1_16i","2016_10_10",-1.99736339954044,1.38661790457598,1.03720857320385,-0.269373304134998,0.472918621919801,3.89055726715064
"X16513x8027",16513,8027,52,10,"Influenza","Influenza","HA","1_16i","2016_11_25",-0.903395032319074,1.65976636222071,0.975805255987336,-0.77723454040841,0.318342648448109,3.58555749116459
"X16521x5391",16521,5391,75,10,"Influenza","Influenza","HA","12_15xii","2016_11_25",-0.827061988541783,1.85415587466412,1.40532463463132,-0.673007526330369,-0.506940852076931,3.81476650825434
"X16521x5391",16521,5391,77,10,"Influenza","Influenza","HA","12_15xii","2016_11_25",-0.273124276066148,2.07990500861644,1.17324913201996,0.118326626159003,-0.293040114304762,4.93702772361304
"X16521x5391",16521,5391,79,10,"Influenza","Influenza","HA","12_15xii","2016_11_25",0.830792155299904,2.00891277161014,1.98978152668536,-0.0491475633969595,-0.595613004758471,5.3046030246412
"X16521x5391",16521,5391,80,10,"Influenza","Influenza","HA","12_15xii","2016_11_25",1.42778402187341,2.2047605503922,1.46075895280871,-0.360526693609085,0.237529477956204,5.69419453962234
"X16557x13067",16557,13067,129,10,"Influenza","Influenza","HA","5_14v","2015_05_06",-3.43499860902661,0.819880960041026,0.865071255951739,-0.232387347899093,0.667088560231677,3.77265855530633
"X16557x13067",16557,13067,130,10,"Influenza","Influenza","HA","5_14v","2015_05_06",-3.4556967413678,0.891767836427462,0.886375592794366,-0.0552939167802986,-0.242073558778311,2.67045931139114
"X16557x13067",16557,13067,131,10,"Influenza","Influenza","HA","5_14v","2015_05_06",-1.2755623553349,1.0430384094676,0.826326449982171,-0.449357830280205,-2.13508107388217,1.85278717467318
"X16557x3154",16557,3154,69,10,"Influenza","Influenza","HA","8_15viii","2016_02_22",-2.12987011245019,1.42634730981809,1.02958091112781,-0.377537458109635,-0.24645431304831,2.81666211171644
"X16680x16750",16680,16750,70,10,"Influenza","Influenza","HA","6_16vi","2017_08_01",-0.246399459219169,2.65755144783088,1.40574603921245,1.45909251583049,1.70102961684471,7.7411809860237
"X16680x16750",16680,16750,71,10,"Influenza","Influenza","HA","6_16vi","2017_08_01",0.553767395694087,2.51592730958734,1.56757068406069,0.695314963718231,1.68527597456418,7.09391954665106
"X16680x16750",16680,16750,72,10,"Influenza","Influenza","HA","6_16vi","2017_08_01",-1.2812182206986,1.62250483970818,0.663060692536229,-0.991634663301798,0.646642590772868,3.33986090760373
"X16680x16750",16680,16750,73,10,"Influenza","Influenza","HA","6_16vi","2017_08_01",0.391012718600314,1.53869985894087,0.857793075958152,0.0133719708997535,0.753031343598166,3.53233802885845
"X16680x8016",16680,8016,133,10,"Influenza","Influenza","HA","8_15viii","2016_02_22",-0.55460980745697,1.99189744889743,1.97042559806599,0.6219862006418,0.120406754055135,5.56249196331097
"X16680x8016",16680,8016,134,10,"Influenza","Influenza","HA","8_15viii","2016_02_22",-2.40060308001049,2.24630600657063,2.01670763608252,0.830010449898861,0.350521854836779,6.2614886309148
"X16680x8016",16680,8016,135,10,"Influenza","Influenza","HA","8_15viii","2016_02_22",-2.56314535688393,1.83995923494095,1.92407061148754,0.969053940181616,0.517451148213521,5.33872075076378
"X16750x13421",16750,13421,104,10,"Influenza","Influenza","HA","4_15iv","2015_05_19",-3.09284906884252,1.66957152723856,1.52277007578682,-0.622161828676514,-0.71156635069465,3.44631870652328
"X16750x13421",16750,13421,105,10,"Influenza","Influenza","HA","4_15iv","2015_05_19",-0.0266747225822792,1.6974650413994,1.19042071737542,0.928195494172221,-0.397849042575586,3.81401150966008
"X16750x13421",16750,13421,148,10,"Influenza","Influenza","HA","6_15vi","2016_01_13",-3.83500232923329,0.292118441716203,0.236801767337641,-2.62991137897823,-1.68634224265092,0.287002660354329
"X16750x13421",16750,13421,149,10,"Influenza","Influenza","HA","6_15vi","2016_01_13",-3.78974837628938,0.501689500696305,0.370915334539368,-1.77816812913978,-1.69836017936155,0.50220501265174
"X16750x13421",16750,13421,150,10,"Influenza","Influenza","HA","6_15vi","2016_01_13",-3.49831417695068,0.532096843882046,0.352715552541893,-2.68116153283103,-1.6014809941103,0.585874937043258
"X16750x13421",16750,13421,90,10,"Influenza","Influenza","HA","4_15iv","2015_05_19",-2.82051796327085,2.57487893161437,1.78789278189348,1.4357367642288,0.634627986666181,6.8612498462735
"X16750x13421",16750,13421,98,10,"Influenza","Influenza","HA","4_15iv","2015_05_19",-0.549065699524758,1.93880861813131,1.32194627320988,0.39971647795969,0.77300867293919,4.57904416157992
"X16750x15155",16750,15155,72,10,"Influenza","Influenza","HA","1_16i","2016_10_10",-1.23555701291018,1.59375292628182,0.867534528433855,-0.185308617806758,-0.11973903926691,3.49087446120235
"X16750x15155",16750,15155,79,10,"Influenza","Influenza","HA","1_16i","2016_10_10",-0.0759342471502724,1.96560336382059,1.07188245997077,0.786736831288722,-0.341760397538643,5.20342332707513
"X16768x5035",16768,5035,85,10,"Influenza","Influenza","HA","5_16v","2016_10_10",-2.06766927048373,1.54148171969066,0.879987271156571,-2.06472846900754,0.58728045392547,3.95343643264585
"X16768x5035",16768,5035,87,10,"Influenza","Influenza","HA","5_16v","2016_10_10",-2.68197272298348,1.9769468709445,1.20226416432213,-0.633315005253007,1.06629619822793,6.31340666509429
"X16768x8021",16768,8021,63,10,"Influenza","Influenza","HA","4_15iv","2015_05_19",-1.51246723975421,1.96026837818905,1.4653990772412,1.04664864441275,0.232745271166447,5.28555393475447
"X16768x8021",16768,8021,64,10,"Influenza","Influenza","HA","4_15iv","2016_08_01",0.6088608366814,2.13189867566706,1.54724571693692,-0.0504738979925988,-0.910192102190385,5.03251484205625
"X16768x8021",16768,8021,65,10,"Influenza","Influenza","HA","4_15iv","2016_08_01",0.695506660390771,1.81496554134204,1.35572955730164,-0.000675725177987545,-0.678640755783285,4.08599529570714
"X16785x773",16785,773,110,10,"Influenza","Influenza","HA","10_15x","2016_10_10",1.3977560150605,2.12891663871638,1.98360566424884,0.63253305391858,0.725771101411163,6.93025007028744
"X16785x773",16785,773,111,10,"Influenza","Influenza","HA","10_15x","2016_10_10",1.88863482545482,2.11768582454212,2.0522063313352,0.601703378451377,-0.393789872370952,6.92901795043847
"X16785x773",16785,773,115,10,"Influenza","Influenza","HA","10_15x","2016_10_10",-0.427702556492676,2.05274608957229,1.70436447019099,0.179133806163788,0.586595486281972,5.92237756958457
"X16912x16211",16912,16211,109,10,"Influenza","Influenza","HA","6_13vi","2013_12_05",-2.36085397856565,1.76790609572765,1.48876369324505,-1.10008651944222,-1.46832967143216,NA
"X16912x16211",16912,16211,76,10,"Influenza","Influenza","HA","6_13vi","2017_07_19",-0.572187218300019,1.31867686762899,0.681982691935723,-0.825934056904867,1.46934418588493,3.21752105882069
"X16912x16211",16912,16211,81,10,"Influenza","Influenza","HA","6_13vi","2013_12_17",0.201409820496077,1.76942377269801,1.73400374059797,1.01516475809775,-0.694633414589519,NA
"X16912x16211",16912,16211,82,10,"Influenza","Influenza","HA","6_13vi","2013_12_17",-0.731285564934096,1.35191506724513,1.03536241439563,-0.479572875503129,-0.799410433959558,NA
"X16912x5489",16912,5489,12,10,"Influenza","Influenza","HA","4_14iv","2015_04_27",0.793003260715393,1.8679587962973,1.35019988776738,-0.529852310144476,1.08211066415345,5.53877938981111
"X16912x5489",16912,5489,26,10,"Influenza","Influenza","HA","4_14iv","2015_04_27",1.95461005150163,2.03410202417755,1.40696606730212,0.691654720500109,1.15041876842233,7.76807658948582
"X18042x3032",18042,3032,83,10,"Influenza","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,3.95800862529181
"X18042x3032",18042,3032,83,10,"Influenza","Influenza","HA","12_13xii","2014_04_22",0.628363394656726,2.47399696678203,1.17638968513023,0.866541087770575,-3.1069939841471,NA
"X18042x3032",18042,3032,83,10,"Influenza","Influenza","HA","12_13xii","2014_04_15",0.591370111982049,2.60220068752332,1.28276783066721,0.887588175990105,0.392080194420146,NA
"X18042x3032",18042,3032,92,10,"Influenza","Influenza","HA","12_13xii","2014_04_15",-0.166453819249265,2.24048403711804,1.48893265217298,0.833391480248864,0.40620804135908,NA
"X18042x3032",18042,3032,92,10,"Influenza","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,3.13767544130111
"X18042x3032",18042,3032,92,10,"Influenza","Influenza","HA","12_13xii","2014_04_22",-0.236427770590564,2.17089051133367,1.50096339834893,0.98576008621598,-3.22149476509643,NA
"X18042x8008",18042,8008,16,10,"Influenza","Influenza","HA","7_16vii","2016_11_25",-0.535369545933984,2.22670845059211,0.69005001872019,-0.383523254674107,-1.72760906234571,5.39100173648552
"X18042x8008",18042,8008,21,10,"Influenza","Influenza","HA","7_16vii","2016_11_25",-0.787107417761657,1.82285205406625,0.504139237505774,0.647014257887764,0.337758443631884,4.49374362950905
"X18042x8008",18042,8008,22,10,"Influenza","Influenza","HA","7_16vii","2016_11_25",1.05942363632597,1.94216253071342,0.738669628457666,-0.00557617316938169,0.458196626685275,4.87883181209401
"X3015x5306",3015,5306,6,10,"Influenza","Influenza","HA","1_16i","2016_10_10",-2.71919156572952,1.21367622098131,1.13193858594304,-1.87186627853205,-1.56270611187109,2.39204460960781
"X3015x5358",3015,5358,94,10,"Influenza","Influenza","HA","2_16ii","2016_10_10",-0.755511392041225,1.50830573643888,1.46425254258789,-0.826069021670059,-0.888337701866751,4.1146194626081
